window_size,Machining_Process,num_windows,k,silhouette_score,davies_bouldin_score,calinski_harabasz_score,bic,aic,cluster_sizes
10,Layer 3 Up,497,5,0.19902977630814753,1.9270562231629687,70.95112630507244,43475.36490327171,35525.33834397518,"{np.int64(0): np.int64(62), np.int64(1): np.int64(91), np.int64(2): np.int64(48), np.int64(3): np.int64(249), np.int64(4): np.int64(47)}"
10,Layer 3 Up,497,6,0.3485901951226256,1.5523703545035492,83.78600247993647,41441.42255402962,31900.54896486856,"{np.int64(0): np.int64(27), np.int64(1): np.int64(87), np.int64(2): np.int64(45), np.int64(3): np.int64(301), np.int64(4): np.int64(14), np.int64(5): np.int64(23)}"
10,Layer 3 Up,497,7,0.3397170844669573,1.4506964120310124,72.27092479078206,40900.11239135436,29768.39177232878,"{np.int64(0): np.int64(27), np.int64(1): np.int64(88), np.int64(2): np.int64(11), np.int64(3): np.int64(301), np.int64(4): np.int64(14), np.int64(5): np.int64(23), np.int64(6): np.int64(33)}"
10,Layer 3 Up,497,8,0.17346360111012973,1.6915021010194198,61.860845732646155,42090.15762935867,29367.58998046856,"{np.int64(0): np.int64(49), np.int64(1): np.int64(88), np.int64(2): np.int64(31), np.int64(3): np.int64(21), np.int64(4): np.int64(23), np.int64(5): np.int64(45), np.int64(6): np.int64(23), np.int64(7): np.int64(217)}"
10,Layer 3 Up,497,9,0.1990047775707346,1.6985886402487322,63.45400523538548,38433.74677536141,24120.332096606777,"{np.int64(0): np.int64(54), np.int64(1): np.int64(91), np.int64(2): np.int64(19), np.int64(3): np.int64(21), np.int64(4): np.int64(12), np.int64(5): np.int64(43), np.int64(6): np.int64(14), np.int64(7): np.int64(229), np.int64(8): np.int64(14)}"
20,Layer 1 Down,218,2,0.39939282059566344,1.7316258998197396,60.22275174824779,21336.48052580983,19471.623746213045,"{np.int64(0): np.int64(170), np.int64(1): np.int64(48)}"
20,Layer 1 Down,218,3,0.2630264521753497,1.5584817002240265,50.83975725981396,21153.601613837618,18354.62419691104,"{np.int64(0): np.int64(133), np.int64(1): np.int64(38), np.int64(2): np.int64(47)}"
20,Layer 1 Down,218,4,0.2832136238793004,1.4094703882326034,47.252465324655326,20534.089616471712,16800.991562215346,"{np.int64(0): np.int64(125), np.int64(1): np.int64(38), np.int64(2): np.int64(51), np.int64(3): np.int64(4)}"
20,Layer 1 Down,218,5,0.28183906559267086,1.2863436476239674,43.82133708697616,20281.69615006969,15614.477458483536,"{np.int64(0): np.int64(126), np.int64(1): np.int64(35), np.int64(2): np.int64(7), np.int64(3): np.int64(4), np.int64(4): np.int64(46)}"
20,Layer 1 Down,218,6,0.2938886155572593,1.4747569788777808,42.01438651628963,19241.8689316604,13640.529602744458,"{np.int64(0): np.int64(125), np.int64(1): np.int64(12), np.int64(2): np.int64(7), np.int64(3): np.int64(4), np.int64(4): np.int64(46), np.int64(5): np.int64(24)}"
